witness_ID;text_ID
Manuscript_Psycho_44;corpus_prudentii
Manuscript_Psycho_45;corpus_prudentii
Manuscript_Psycho_46;corpus_prudentii
Manuscript_Psycho_47;corpus_prudentii
Manuscript_Psycho_48;corpus_prudentii
Manuscript_Psycho_49;corpus_prudentii
Manuscript_Psycho_50;corpus_prudentii
Manuscript_Psycho_51;corpus_prudentii
Manuscript_Psycho_52;corpus_prudentii
Manuscript_Psycho_53;corpus_prudentii
Manuscript_Psycho_54;corpus_prudentii
Manuscript_Psycho_55;corpus_prudentii
Manuscript_Psycho_56;corpus_prudentii
Manuscript_Psycho_57;corpus_prudentii
Manuscript_Psycho_58;corpus_prudentii
Manuscript_Psycho_59;corpus_prudentii
Manuscript_Psycho_60;corpus_prudentii
Paris, B, Arsenal, 483;corpus_prudentii
Paris, Bibliotheque Nationale de France, nouv. acqu. lat. 1405;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Paris, Bibliotheque Nationale de France,  lat. 5306;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Edition of Mombrizio, Sanctuarium;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Bruxelles Bibliotheque royale de Belgique, 64;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Bruxelles Bibliotheque royale de Belgique, 98-100;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Namur, Musee archeologique de la province de Namur, 2;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Liege, Bibliotheque universitaire, 210;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Paris, Bibliotheque Nationale de France, lat. 1646;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Douai, Bibliotheque Municipale, 867;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Paris, Bibliotheque Nationale de France,  lat.13761;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Paris, Bibliotheque Nationale de France, lat. 3789;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Paris, Bibliotheque Nationale de France,  lat. 3822;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Bruxelles, Bibliotheque royale de Belgique, II 1181;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Paris, Bibliotheque Nationale de France, lat. 12600;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Bruxelles, Bibliotheque royale de Belgique, II 2310;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Bruxelles, Bibliotheque royale de Belgique, 982;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Paris, Bibliotheque Nationale de France, lat. 2873 A;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Bruxelles, Bibliotheque Royale de Belgique, 9742;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Namur, Bibliotheque du Grand Seminaire, 45;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Bruxelles, Bibliotheque royale de Belgique, 380-382;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Paris, Bibliotheque Nationale de France, lat. 13758;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Paris, Bibliotheque Nationale de France, lat. 5365;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Paris, Bibliotheque Nationale de France, lat. 16734;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Paris, Bibliotheque Nationale de France, lat. 5274;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Paris, Bibliotheque Nationale de France, lat. 5312;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Paris, Bibliotheque Nationale de France, lat. 3793;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Paris, Bibliotheque Nationale de France, lat. 5566;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Bruxelles, Bibliotheque royale de Belgique, II 973;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Bruxelles, Bibliotheque royale de Belgique, II 2559;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Paris, Bibliotheque Nationale de France, lat. 10844;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Paris, Bibliotheque Nationale de France,lat. 5301;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
